movie_id,director_id
2783,2783
2784,1166
2785,2624
2786,2786
2787,2787
2788,632
2789,377
2790,2549
2791,1796
2792,265
2793,2793
2794,2589
2795,1804
2796,2796
2797,2797
2798,600
2799,2799
2800,2657
2801,2526
2802,2802
2803,2588
2804,2804
2805,2805
2806,516
2807,2807
2808,2808
2809,827
2810,46
2811,266
2812,2812
2813,1384
2814,202
2815,202
2816,1729
2817,65
2818,2818
2819,157
2820,2820
2821,1132
2822,2822
2823,269
2824,931
2825,354
2826,1111
2827,447
2828,2828
2829,2829
2830,2622
2831,2831
2832,2832
2833,2833
2834,800
2835,2835
2836,35
2837,2254
2838,2838
2839,2839
2840,768
2841,1336
2842,824
2843,764
2844,160
2845,1014
2846,2160
2847,2829
2848,2562
2849,2849
2850,2850
2851,1545
2852,2852
2853,667
2854,1544
2855,787
2856,2856
2857,979
2858,1734
2859,436
2860,1783
2861,952
2862,92
2863,1343
2864,2864
2865,989
2866,296
2867,2867
2868,2868
2869,2869
2870,2870
2871,2871
2872,2872
2873,1559
2874,690
2875,2467
2876,900
2877,2877
2878,1706
2879,2879
2880,1268
2881,229
2882,2882
2883,2883
2884,2884
2885,2885
2886,2886
2887,1287
2888,2888
2889,2889
2890,894
2891,2891
2892,24
2893,1953
2894,2443
2895,612
2896,2896
2897,2897
2898,2898
2899,1622
2900,2900
2901,2901
2902,2902
2903,316
2904,2904
2905,2905
2906,558
2907,2907
2908,2614
2909,2909
2910,2910
2911,2911
2912,456
2913,215
2914,2914
2915,1725
2916,1214
2917,699
2918,719
2919,2073
2920,1284
2921,2921
2922,2027
2923,2923
2924,1084
2925,197
2926,417
2927,1501
2928,1098
2929,2403
2930,2556
2931,2931
2932,348
2933,1291
2934,1890
2935,2935
2936,630
2937,2937
2938,1106
2939,2939
2940,2940
2941,1879
2942,2942
2943,170
2944,27
2945,2945
2946,1422
2947,2947
2948,2219
2949,2760
2950,1990
2951,1313
2952,2952
2953,2953
2954,2954
2955,2955
2956,1890
2957,2036
2958,2958
2959,2959
2960,2960
2961,2961
2962,2962
2963,1084
2964,2964
2965,2965
2966,630
2967,46
2968,2968
2969,2969
2970,2970
2971,160
2972,2972
2973,2737
2974,2974
2975,2975
2976,1095
2977,2977
2978,2978
2979,431
2980,168
2981,2981
2982,2467
2983,1527
2984,2978
2985,1262
2986,1822
2987,61
2988,2988
2989,770
2990,2107
2991,336
2992,1845
2993,770
2994,2994
2995,788
2996,2996
2997,115
2998,2578
2999,2142
3000,2831
3001,3001
3002,3002
3003,3003
3004,194
3005,1605
3006,3006
3007,1317
3008,3008
3009,456
3010,2427
3011,660
3012,1824
3013,3013
3014,2022
3015,849
3016,3016
3017,966
3018,3018
3019,3019
3020,2672
3021,3021
3022,2294
3023,3023
3024,3024
3025,1251
3026,961
3027,1195
3028,788
3029,3029
3030,2270
3031,900
3032,878
3033,290
3034,3034
3035,756
3036,2589
3037,2364
3038,3038
3039,3039
3040,3040
3041,3041
3042,2942
3043,1264
3044,3044
3045,3045
3046,1403
3047,2822
3048,3048
3049,105
3050,25
3051,2442
3052,348
3053,3053
3054,1014
3055,1661
3056,3056
3057,3057
3058,3058
3059,1701
3060,160
3061,1445
3062,3062
3063,3063
3064,3064
3065,1062
3066,3066
3067,3067
3068,3068
3069,3069
3070,2160
3071,3071
3072,1923
3073,3073
3074,3074
3075,3075
3076,3076
3077,3077
3078,231
3079,3079
3080,3080
3081,1845
3082,3082
3083,900
3084,3084
3085,2829
3086,3086
3087,22
3088,966
3089,3089
3090,1956
3091,1507
3092,160
3093,3093
3094,2763
3095,827
3096,3096
3097,3097
3098,3098
3099,1287
3100,2954
3101,194
3102,3102
3103,2167
3104,3104
3105,3105
3106,3106
3107,3107
3108,3108
3109,3109
3110,3110
3111,3111
3112,2904
3113,2871
3114,3114
3115,3115
3116,1303
3117,3117
3118,1643
3119,3119
3120,3120
3121,3121
3122,3122
3123,2808
3124,3124
3125,3001
3126,3126
3127,3127
3128,3128
3129,3129
3130,984
3131,3131
3132,3132
3133,3133
3134,3134
3135,3135
3136,3136
3137,3137
3138,3138
3139,3139
3140,1632
3141,2584
3142,3142
3143,1199
3144,3144
3145,532
3146,3146
3147,1510
3148,3148
3149,2368
3150,3150
3151,3151
3152,3152
3153,3153
3154,3154
3155,1477
3156,925
3157,2958
3158,3158
3159,2657
3160,3160
3161,3161
3162,20
3163,3163
3164,1291
3165,1023
3166,1232
3167,3167
3168,504
3169,1251
3170,2689
3171,2176
3172,2981
3173,3173
3174,2736
3175,755
3176,3176
3177,934
3178,2217
3179,3179
3180,117
3181,3181
3182,3182
3183,122
3184,1100
3185,3185
3186,2187
3187,160
3188,3188
3189,2700
3190,2342
3191,2138
3192,2230
3193,3193
3194,2337
3195,3195
3196,3196
3197,3197
3198,2219
3199,3199
3200,2610
3201,3201
3202,3202
3203,3203
3204,2441
3205,3205
3206,3206
3207,3207
3208,3208
3209,3209
3210,3210
3211,3211
3212,3212
3213,160
3214,3214
3215,197
3216,859
3217,3217
3218,3218
3219,3219
3220,3220
3221,1545
3222,1990
3223,3223
3224,3224
3225,3225
3226,3226
3227,2877
3228,2962
3229,3229
3230,2227
3231,3231
3232,3232
3233,3233
3234,3234
3235,3235
3236,3236
3237,2978
3238,3238
3239,269
3240,3240
3241,3241
3242,870
3243,1349
3244,116
3245,3245
3246,662
3247,943
3248,3248
3249,3249
3250,2686
3251,3251
3252,1546
3253,3253
3254,2298
3255,3255
3256,3256
3257,3257
3258,117
3259,3259
3260,160
3261,1146
3262,1068
3263,3263
3264,3264
3265,3265
3266,1901
3267,3267
3268,1701
3269,3269
3270,3270
3271,2487
3272,3272
3273,631
3274,3274
3275,1747
3276,2442
3277,73
3278,2157
3279,3279
3280,2487
3281,160
3282,3282
3283,2219
3284,3284
3285,2578
3286,872
3287,3287
3288,1865
3289,2289
3290,3290
3291,3291
3292,3292
3293,3293
3294,3294
3295,3295
3296,3296
3297,3297
3298,1307
3299,3299
3300,3300
3301,1284
3302,3302
3303,160
3304,3304
3305,3305
3306,3306
3307,2245
3308,1116
3309,3309
3310,3310
3311,1244
3312,3312
3313,1133
3314,3284
3315,3315
3316,3316
3317,3317
3318,1133
3319,1453
3320,3320
3321,3321
3322,1544
3323,3323
3324,2586
3325,2289
3326,3326
3327,1823
3328,2228
3329,3329
3330,3330
3331,2822
3332,629
3333,3333
3334,1804
3335,3335
3336,1612
3337,3337
3338,3338
3339,3339
3340,3340
3341,456
3342,3342
3343,2550
3344,3344
3345,27
3346,3346
3347,3347
3348,3348
3349,849
3350,921
3351,19
3352,2877
3353,231
3354,120
3355,3348
3356,697
3357,3357
3358,3019
3359,178
3360,565
3361,910
3362,862
3363,1804
3364,160
3365,3365
3366,3348
3367,1906
3368,1470
3369,3369
3370,3370
3371,719
3372,3372
3373,160
3374,2686
3375,1392
3376,2
3377,3372
3378,3378
3379,1313
3380,3380
3381,1304
3382,2556
3383,3383
3384,61
3385,3295
3386,3136
3387,174
3388,1875
3389,3389
3390,160
3391,3391
3392,160
3393,3161
3394,293
3395,3074
3396,3396
3397,3134
3398,2805
3399,3399
3400,3400
3401,3401
3402,864
3403,3337
3404,3404
3405,1257
3406,1235
3407,3407
3408,3408
3409,3409
3410,1264
3411,1095
3412,3412
3413,3006
3414,3414
3415,3415
3416,3416
3417,3417
3418,3270
3419,3419
3420,849
3421,3421
3422,3422
3423,623
3424,3424
3425,1745
3426,699
3427,3427
3428,3428
3429,3429
3430,3430
3431,3431
3432,3432
3433,1035
3434,807
3435,3435
3436,2731
3437,1592
3438,3438
3439,475
3440,3440
3441,3441
3442,348
3443,68
3444,66
3445,3272
3446,1349
3447,3447
3448,3448
3449,2087
3450,89
3451,3451
3452,3452
3453,2566
3454,3454
3455,3455
3456,3456
3457,2112
3458,0
3459,3459
3460,618
3461,160
3462,1317
3463,2675
3464,100
3465,2176
3466,3466
3467,3467
3468,694
3469,391
3470,3470
3471,729
3472,3472
3473,2686
3474,10
3475,435
3476,334
3477,175
3478,3478
3479,2872
3480,958
3481,900
3482,3482
3483,3483
3484,2872
3485,733
3486,160
3487,1060
3488,3488
3489,731
3490,3490
3491,1745
3492,3492
3493,2150
3494,3494
3495,3495
3496,3496
3497,3497
3498,3498
3499,3499
3500,1235
3501,2799
3502,3502
3503,3503
3504,3504
3505,160
3506,3506
3507,2461
3508,3508
3509,2178
3510,3510
3511,3511
3512,3512
3513,1546
3514,3514
3515,3399
3516,3516
3517,3517
3518,3105
3519,2155
3520,805
3521,3521
3522,2610
3523,3523
3524,3524
3525,1445
3526,3526
3527,3527
3528,3528
3529,2642
3530,3138
3531,3531
3532,160
3533,966
3534,3534
3535,3535
3536,1236
3537,3537
3538,3538
3539,824
3540,3540
3541,3541
3542,3542
3543,160
3544,3136
3545,3231
3546,2746
3547,3547
3548,2965
3549,3188
3550,3466
3551,1454
3552,3552
3553,1331
3554,3554
3555,623
3556,2312
3557,1726
3558,3558
3559,3559
3560,3560
3561,3561
3562,900
3563,3563
3564,3564
3565,2491
3566,3566
3567,3567
3568,3568
3569,3569
3570,1472
3571,3571
3572,2516
3573,3573
3574,3574
3575,3575
3576,2074
3577,3577
3578,38
3579,2978
3580,3580
3581,2073
3582,3582
3583,2149
3584,3584
3585,268
3586,3586
3587,3587
3588,2149
3589,3589
3590,2028
3591,1913
3592,3592
3593,3593
3594,1062
3595,1424
3596,3596
3597,3
3598,3598
3599,1317
3600,1214
3601,3601
3602,3602
3603,115
3604,3604
3605,3605
3606,3606
3607,3607
3608,435
3609,3609
3610,3610
3611,2831
3612,1841
3613,2389
3614,3614
3615,3615
3616,3616
3617,3617
3618,1052
3619,3619
3620,3620
3621,177
3622,387
3623,3623
3624,3231
3625,1851
3626,3626
3627,511
3628,3628
3629,3629
3630,3630
3631,2831
3632,3632
3633,3478
3634,3634
3635,3635
3636,3636
3637,1841
3638,3638
3639,3639
3640,3640
3641,852
3642,3642
3643,3348
3644,3644
3645,3645
3646,3181
3647,1641
3648,60
3649,95
3650,3126
3651,3651
3652,1918
3653,3653
3654,3654
3655,3655
3656,18
3657,2759
3658,3658
3659,1204
3660,2624
3661,3134
3662,3662
3663,3506
3664,3664
3665,3665
3666,3666
3667,3667
3668,961
3669,1958
3670,3670
3671,3671
3672,3672
3673,3673
3674,3674
3675,3675
3676,3676
3677,3677
3678,127
3679,348
3680,3680
3681,3681
3682,2965
3683,3683
3684,770
3685,2762
3686,3686
3687,160
3688,3688
3689,3689
3690,3391
3691,3071
3692,3134
3693,3693
3694,277
3695,3695
3696,3696
3697,1317
3698,3698
3699,3699
3700,3700
3701,1073
3702,3702
3703,3323
3704,1804
3705,2364
3706,3706
3707,3707
3708,3708
3709,1890
3710,3512
3711,2550
3712,3712
3713,3713
3714,3714
3715,3715
3716,3716
3717,3717
3718,3718
3719,3719
3720,3720
3721,1395
3722,2675
3723,43
3724,2175
3725,3725
3726,900
3727,160
3728,54
3729,175
3730,3730
3731,3731
3732,100
3733,3733
3734,1880
3735,3735
3736,3736
3737,3737
3738,3738
3739,2886
3740,3740
3741,3741
3742,3742
3743,3743
3744,3744
3745,3745
3746,3746
3747,873
3748,3748
3749,1993
3750,3750
3751,160
3752,3347
3753,3753
3754,2226
3755,368
3756,1620
3757,3757
3758,3758
3759,743
3760,699
3761,160
3762,3097
3763,487
3764,894
3765,2206
3766,2298
3767,1235
3768,1559
3769,3769
3770,20
3771,11
3772,3772
3773,3773
3774,3774
3775,3775
3776,3776
3777,63
3778,2994
3779,160
3780,3780
3781,958
3782,3782
3783,3783
3784,3784
3785,1745
3786,1559
3787,105
3788,3788
3789,3788
3790,2426
3791,3725
3792,3511
3793,3793
3794,1146
3795,1238
3796,3634
3797,3797
3798,2153
3799,3098
3800,3800
3801,2437
3802,3802
3803,100
3804,2872
3805,3805
3806,768
3807,3807
3808,1317
3809,3809
3810,3810
3811,3811
3812,3812
3813,3813
3814,3814
3815,3773
3816,3816
3817,969
3818,3818
3819,316
3820,3820
3821,1777
3822,3822
3823,3068
3824,511
3825,2751
3826,1987
3827,3827
3828,3828
3829,3829
3830,160
3831,1237
3832,3832
3833,3833
3834,3148
3835,1622
3836,3836
3837,3837
3838,3838
3839,3839
3840,3840
3841,1596
3842,3842
3843,3248
3844,3844
3845,3845
3846,487
3847,3523
3848,1953
3849,3849
3850,3850
3851,3512
3852,3852
3853,3853
3854,3854
3855,3855
3856,3856
3857,3857
3858,3858
3859,2340
3860,912
3861,160
3862,1882
3863,3863
3864,3864
3865,504
3866,424
3867,160
3868,3868
3869,3512
3870,3870
3871,3523
3872,2434
3873,2153
3874,3874
3875,3875
3876,3840
3877,170
3878,2044
3879,2298
3880,3880
3881,27
3882,3882
3883,3883
3884,3884
3885,3885
3886,3886
3887,1886
3888,3888
3889,918
3890,3890
3891,3891
3892,3892
3893,160
3894,3894
3895,3895
3896,3896
3897,765
3898,3898
3899,3899
3900,3900
3901,1993
3902,3902
3903,2227
3904,3904
3905,3905
3906,3906
3907,1789
3908,3908
3909,3909
3910,3910
3911,3305
3912,2206
3913,2220
3914,2578
3915,3915
3916,3916
3917,3917
3918,648
3919,3919
3920,3920
3921,3921
3922,3807
3923,3923
3924,934
3925,3348
3926,3926
3927,3927
3928,943
3929,900
3930,3930
3931,1312
3932,2176
3933,296
3934,3934
3935,2487
3936,2981
3937,1607
3938,2604
3939,3870
3940,3940
3941,1319
3942,3942
3943,3943
3944,1725
3945,972
3946,2153
3947,3776
3948,3948
3949,2153
3950,236
3951,3951
3952,3003
3953,3953
3954,3870
3955,3152
3956,2604
3957,160
3958,3958
3959,3959
3960,1745
3961,3961
3962,3632
3963,3003
3964,3964
3965,160
3966,1008
3967,3967
3968,3968
3969,1990
3970,3272
3971,3971
3972,3972
3973,3973
3974,871
3975,3975
3976,3976
3977,2698
3978,3086
3979,110
3980,3738
3981,1949
3982,1317
3983,2886
3984,3984
3985,3985
3986,3986
3987,3987
3988,3988
3989,3989
3990,3990
3991,160
3992,3992
3993,160
3994,3994
3995,3995
3996,312
3997,160
3998,2896
3999,3999
4000,4000
4001,4001
4002,2388
4003,4003
4004,4004
4005,4005
4006,105
4007,4007
4008,4008
4009,4009
4010,1472
4011,4011
4012,4012
4013,2348
4014,4014
4015,4015
4016,4016
4017,4017
4018,4018
4019,117
4020,4020
4021,4021
4022,760
4023,3927
4024,4024
4025,4025
4026,2759
4027,4027
4028,150
4029,1391
4030,4030
4031,4031
4032,2601
4033,3776
4034,4034
4035,3849
4036,1993
4037,2298
4038,4038
4039,4039
4040,2889
4041,4041
4042,4042
4043,3919
4044,4044
4045,3849
4046,1993
4047,3024
4048,4048
4049,2487
4050,4050
4051,4051
4052,4052
4053,4053
4054,4054
4055,4055
4056,4056
4057,4057
4058,3634
4059,4059
4060,3372
4061,1593
4062,4062
4063,4063
4064,2953
4065,4065
4066,1095
4067,3503
4068,1745
4069,4069
4070,4070
4071,4071
4072,4072
4073,2849
4074,4074
4075,4075
4076,3654
4077,629
4078,4078
4079,4079
4080,896
4081,4081
4082,4082
4083,4083
4084,2642
4085,4085
4086,84
4087,4087
4088,4088
4089,4089
4090,900
4091,4091
4092,2822
4093,4093
4094,3571
4095,4095
4096,3853
4097,4097
4098,1580
4099,3853
4100,1933
4101,4101
4102,440
4103,827
4104,4104
4105,1304
4106,4106
4107,3988
4108,4108
4109,4109
4110,4110
4111,4111
4112,4112
4113,4113
4114,3508
4115,4115
4116,4116
4117,4117
4118,4118
4119,2965
4120,3964
4121,4121
4122,4122
4123,4123
4124,1023
4125,4125
4126,160
4127,1559
4128,4128
4129,1559
4130,4130
4131,115
4132,4132
4133,630
4134,1900
4135,4135
4136,3056
4137,4137
4138,4138
4139,4139
4140,4140
4141,4141
4142,3414
4143,1745
4144,162
4145,1115
4146,4146
4147,4147
4148,731
4149,4149
4150,4150
4151,3896
4152,4152
4153,4153
4154,64
4155,1252
4156,231
4157,4157
4158,160
4159,117
4160,3506
4161,4161
4162,4162
4163,3896
4164,4164
4165,160
4166,4166
4167,4167
4168,3664
4169,4169
4170,3975
4171,4171
4172,301
4173,4173
4174,4174
4175,4175
4176,4176
4177,2291
4178,4178
4179,3571
4180,52
4181,160
4182,4182
4183,4183
4184,4184
4185,979
4186,4186
4187,4187
4188,4188
4189,4189
4190,2676
4191,4191
4192,2527
4193,1115
4194,4194
4195,4195
4196,4196
4197,4197
4198,4198
4199,4199
4200,4200
4201,1559
4202,4202
4203,4203
4204,160
4205,4205
4206,4206
4207,3561
4208,3737
4209,4209
4210,4210
4211,4211
4212,4212
4213,3561
4214,852
4215,2176
4216,4216
4217,4217
4218,4218
4219,4219
4220,4220
4221,2759
4222,3531
4223,2381
4224,4224
4225,4225
4226,4226
4227,1900
4228,4228
4229,1146
4230,2540
4231,4231
4232,4232
4233,4233
4234,1136
4235,4146
4236,630
4237,4237
4238,4238
4239,4239
4240,4240
4241,4241
4242,4242
4243,3039
4244,4244
4245,4245
4246,3940
4247,3870
4248,4248
4249,4249
4250,4250
4251,4251
4252,282
4253,4253
4254,4254
4255,4255
4256,1894
4257,4239
4258,2699
4259,4259
4260,4260
4261,4048
4262,4262
4263,4263
4264,3927
4265,3523
4266,3919
4267,4267
4268,4268
4269,4269
4270,4270
4271,4271
4272,4272
4273,849
4274,4274
4275,4275
4276,4276
4277,4277
4278,9
4279,4279
4280,4280
4281,3927
4282,4116
4283,3086
4284,1813
4285,296
4286,967
4287,2153
4288,1918
4289,3104
4290,38
4291,4291
4292,4292
4293,4293
4294,4294
4295,4295
4296,3797
4297,4297
4298,969
4299,4299
4300,2624
4301,4301
4302,4302
4303,4303
4304,4304
4305,4305
4306,4306
4307,2755
4308,4308
4309,2888
4310,3231
4311,4311
4312,4312
4313,4313
4314,3372
4315,4315
4316,4316
4317,4317
4318,4318
4319,4319
4320,4320
4321,4321
4322,4322
4323,122
4324,4324
4325,4325
4326,4326
4327,4327
4328,4328
4329,4329
4330,4330
4331,3508
4332,4332
4333,4333
4334,4334
4335,194
4336,4336
4337,160
4338,3305
4339,4339
4340,4340
4341,4341
4342,4342
4343,858
4344,160
4345,4345
4346,4346
4347,4347
4348,4348
4349,4011
4350,4350
4351,2153
4352,1304
4353,3776
4354,4354
4355,4015
4356,4356
4357,4357
4358,3919
4359,160
4360,900
4361,231
4362,38
4363,870
4364,4364
4365,4365
4366,1607
4367,1990
4368,2712
4369,2153
4370,2013
4371,4371
4372,4372
4373,269
4374,3730
4375,1641
4376,4376
4377,4377
4378,4378
4379,2969
4380,4380
4381,4381
4382,4382
4383,4383
4384,4384
4385,3615
4386,4386
4387,4387
4388,606
4389,4389
4390,4390
4391,4391
4392,4392
4393,3571
4394,160
4395,4395
4396,4396
4397,4397
4398,4398
4399,4399
4400,4400
4401,4401
4402,4402
4403,3615
4404,4404
4405,4405
4406,4406
4407,3235
4408,4408
4409,958
4410,3326
4411,4411
4412,61
4413,456
4414,1023
4415,4415
4416,4416
4417,4417
4418,1718
4419,4419
4420,2574
4421,4421
4422,2142
4423,4423
4424,4424
4425,2700
4426,4426
4427,61
4428,3323
4429,4429
4430,4430
4431,4431
4432,3733
4433,2624
4434,1544
4435,4435
4436,4436
4437,4437
4438,4438
4439,4439
4440,3563
4441,3272
4442,2610
4443,4443
4444,4444
4445,3632
4446,59
4447,4447
4448,4448
4449,4449
4450,1993
4451,2047
4452,969
4453,4453
4454,3910
4455,4455
4456,4456
4457,4457
4458,4458
4459,4459
4460,4460
4461,18
4462,4462
4463,4463
4464,4464
4465,4465
4466,724
4467,4467
4468,4468
4469,4469
4470,4470
4471,4471
4472,4472
4473,1105
4474,4474
4475,4475
4476,1408
4477,4477
4478,4478
4479,4479
4480,4480
4481,3976
4482,4482
4483,2027
4484,4484
4485,4485
4486,4486
4487,4487
4488,4488
4489,4489
4490,4490
4491,3348
4492,4492
4493,4493
4494,4494
4495,4495
4496,4496
4497,4497
4498,4498
4499,4499
4500,4496
4501,4501
4502,4502
4503,4503
4504,4504
4505,4505
4506,4506
4507,4507
4508,943
4509,4509
4510,4510
4511,160
4512,4512
4513,4513
4514,4514
4515,4146
4516,4516
4517,4517
4518,4518
4519,591
4520,4371
4521,4521
4522,1310
4523,4523
4524,440
4525,1813
4526,4526
4527,4527
4528,4528
4529,4529
4530,4530
4531,1579
4532,4532
4533,3683
4534,3753
4535,4535
4536,4536
4537,4537
4538,3738
4539,4039
4540,3006
4541,4541
4542,4542
4543,4543
4544,755
4545,4545
4546,4546
4547,4547
4548,920
4549,4549
4550,4550
4551,215
4552,4316
4553,4553
4554,26
4555,4065
4556,4556
4557,4471
4558,634
4559,1831
4560,376
4561,4561
4562,1546
4563,4563
4564,3523
4565,3290
4566,4566
4567,214
4568,3662
4569,4569
4570,4570
4571,18
4572,912
4573,4573
4574,4574
4575,4575
4576,4576
4577,4577
4578,4578
4579,4579
4580,4580
4581,4581
4582,4582
4583,4583
4584,4584
4585,4585
4586,934
4587,4108
4588,4588
4589,4589
4590,4590
4591,4591
4592,4592
4593,4593
4594,4594
4595,4595
4596,852
4597,4597
4598,4598
4599,4599
4600,4137
4601,4601
4602,4602
4603,4135
4604,4604
4605,4605
4606,4606
4607,2105
4608,4608
4609,4609
4610,4610
4611,4611
4612,4612
4613,4613
4614,4614
4615,4611
4616,2759
4617,4617
4618,3676
4619,4619
4620,4620
4621,4339
4622,4622
4623,4623
4624,2909
4625,4625
4626,4626
4627,49
4628,4628
4629,403
4630,4527
4631,4631
4632,4632
4633,4633
4634,4634
4635,4635
4636,4054
4637,4637
4638,11
4639,954
4640,4640
4641,4592
4642,3312
4643,4643
4644,4644
4645,4645
4646,3264
4647,4647
4648,4648
4649,4649
4650,2978
4651,4651
4652,4652
4653,4653
4654,4654
4655,27
4656,4125
4657,3274
4658,166
4659,4659
4660,4660
4661,4661
4662,4662
4663,4663
4664,4664
4665,3990
4666,4666
4667,4667
4668,1477
4669,3665
4670,3681
4671,4052
4672,447
4673,3614
4674,4674
4675,160
4676,4676
4677,4677
4678,4678
4679,4679
4680,160
4681,1524
4682,4682
4683,1014
4684,4684
4685,4685
4686,4686
4687,4687
4688,4688
4689,4689
4690,27
4691,4691
4692,4692
4693,4693
4694,4694
4695,4695
4696,160
4697,4697
4698,958
4699,1953
4700,4700
4701,3927
4702,4702
4703,4703
4704,1624
4705,4705
4706,3534
4707,1188
4708,4708
4709,4167
4710,4167
4711,4711
4712,4712
4713,4713
4714,4601
4715,4715
4716,3607
4717,4717
4718,4718
4719,2254
4720,4720
4721,4721
4722,4722
4723,4723
4724,4724
4725,4725
4726,4726
4727,4727
4728,4728
4729,1317
4730,3272
4731,4731
4732,49
4733,4733
4734,1701
4735,4735
4736,4736
4737,1622
4738,4738
4739,4739
4740,4614
4741,4741
4742,4742
4743,3800
4744,4744
4745,3134
4746,160
4747,4747
4748,2364
4749,4749
4750,4750
4751,4751
4752,4752
4753,4753
4754,4754
4755,4755
4756,4756
4757,4757
4758,4758
4759,4759
4760,4652
4761,4761
4762,3478
4763,4763
4764,4764
4765,2550
4766,4766
4767,4767
4768,4768
4769,4769
4770,4770
4771,1856
4772,115
4773,66
4774,1641
4775,4775
4776,4776
4777,4777
4778,2095
4779,282
4780,4780
4781,4781
4782,231
4783,4783
4784,2482
4785,2131
4786,3074
4787,4787
4788,4788
4789,4789
4790,4790
4791,4513
4792,4792
4793,4793
4794,4794
4795,4795
4796,4796
4797,4797
4798,4798
4799,4799
4800,900
4801,4801
4802,4802
4803,4459
4804,4804
4805,4805
4806,4806
4807,405
4808,3293
4809,4809
4810,4810
4811,4811
4812,4812
4813,1890
4814,4814
4815,4815
4816,4816
4817,4817
4818,2176
4819,3134
4820,4820
4821,3452
4822,4822
4823,4823
4824,4824
4825,4825
4826,4826
4827,2298
4828,4712
4829,4829
4830,4830
4831,4137
4832,4832
4833,1062
4834,4834
4835,4835
4836,256
4837,4837
4838,4838
4839,4839
4840,4840
4841,4841
4842,4842
4843,4843
4844,4844
4845,4845
4846,4846
4847,4847
4848,4848
4849,175
4850,4850
4851,4851
4852,4852
4853,3039
4854,4854
4855,4622
4856,4856
4857,4857
4858,4858
4859,3598
4860,3840
4861,4861
4862,4862
4863,4863
4864,4864
4865,4865
4866,4866
4867,4867
4868,4868
4869,4869
4870,4870
4871,4871
4872,4872
4873,969
4874,4874
4875,4875
4876,4876
4877,61
4878,4878
4879,4879
4880,4880
4881,4881
4882,4882
4883,4556
4884,1317
4885,4885
4886,4881
4887,1947
4888,64
4889,4889
4890,765
4891,1745
4892,4892
4893,4876
4894,4137
4895,4895
4896,4896
4897,3074
4898,4898
4899,4899
4900,4900
4901,2763
4902,2771
4903,4903
4904,4904
4905,4905
4906,4906
4907,4907
4908,4908
4909,4909
4910,4910
4911,862
4912,4912
4913,3840
4914,4914
4915,160
4916,4916
4917,4917
4918,4108
